ARTIST	TITLE	ACOUSTIC	DANCE	DURATION	ENERGY	INSTRUMENTAL	LIVE	LOUD	SPEECH	TEMPO	VALENCE	RATING
Norah Jones	Sunrise	0.941	0.526	200627.0	0.299	0.09699999999999999	0.106	13.797	0.031	156.84799999999998	0.679	GOOD
Chris de Burgh	The Lady In Red	0.332	0.5479999999999999	256173.0	0.294	3.34e-06	0.0392	17.112000000000002	0.0333	76.69800000000001	0.491	GOOD
Gizmo Varillas	Freedom For a Change	0.7909999999999999	0.632	158600.0	0.7240000000000001	0.0617	0.127	10.758	0.0393	103.963	0.792	GOOD
Ane Brun	I Want To Know What Love Is	0.915	0.445	248187.0	0.203	0.00526	0.132	10.502	0.0402	80.22	0.146	GOOD
L'Impératrice	Agitations tropicales	0.564	0.76	248892.0	0.401	0.259	0.0977	9.537	0.0674	115.98899999999999	0.619	GOOD
Parcels	Gamesofluck	0.128	0.659	348093.0	0.757	0.485	0.0859	5.275	0.038	104.99700000000001	0.5529999999999999	GOOD
Frida Green	Beat 'Em Up	0.445	0.636	184643.0	0.551	2.2e-06	0.14	4.4110000000000005	0.0289	105.027	0.436	GOOD
Nina Simone	Feeling Good	0.8640000000000001	0.39899999999999997	174000.0	0.326	0.0	0.191	9.238999999999999	0.0386	79.206	0.546	GOOD
Van Morrison	If I Ever Needed Someone	0.503	0.594	229133.0	0.56	0.0	0.138	6.38	0.0365	82.76799999999999	0.52	GOOD
Jimmy Smash	Macadamian	0.484	0.664	206802.0	0.36700000000000005	0.0018899999999999998	0.0871	10.298	0.0313	76.558	0.335	GOOD
Eva Dahlgren	Jag vill ju bara vara fri (feat. Amanda Bergman & Oskar Linnros)	0.223	0.518	299138.0	0.569	0.0009550000000000001	0.10400000000000001	8.698	0.0288	160.01	0.491	GOOD
Joe Cocker	You Are so Beautiful	0.924	0.373	160973.0	0.0756	0.00238	0.10300000000000001	18.730999999999998	0.0331	122.72200000000001	0.10800000000000001	GOOD
Chicago	If You Leave Me Now	0.0193	0.429	235373.0	0.564	0.000828	0.128	6.784	0.0268	104.212	0.276	GOOD
Norah Jones	Don't Know Why	0.883	0.732	186147.0	0.198	1.1e-05	0.0659	11.775	0.027999999999999997	88.17399999999999	0.618	GOOD
Emmett Kai	Juicy	0.18	0.809	202759.0	0.391	0.00172	0.235	6.727	0.0413	86.95700000000001	0.688	GOOD
First Aid Kit	My Silver Lining	0.026000000000000002	0.47700000000000004	215493.0	0.725	0.000133	0.214	4.671	0.0337	101.854	0.42700000000000005	GOOD
Famous Yesterday	Make You	0.000348	0.813	170165.0	0.684	0.00024700000000000004	0.138	7.84	0.0386	127.059	0.961	GOOD
Aeble	Better By Your Side	0.00557	0.637	319918.0	0.79	0.209	0.0682	7.785	0.0424	121.99700000000001	0.584	GOOD
Christopher Cross	Arthur's Theme (Best That You Can Do)	0.16899999999999998	0.526	234493.0	0.515	0.000816	0.18100000000000002	11.169	0.0389	136.543	0.518	GOOD
Amanda Bergman	Falcons	0.65	0.526	234013.0	0.6459999999999999	0.0232	0.0713	9.939	0.0324	110.044	0.364	GOOD
Satin Jackets	Northern Lights	0.171	0.685	255792.0	0.7440000000000001	0.166	0.0936	7.5	0.0432	111.01700000000001	0.601	GOOD
Joey Dosik	Running Away	0.8140000000000001	0.574	271368.0	0.591	0.00116	0.10800000000000001	8.559	0.0762	150.429	0.445	GOOD
Khruangbin	Evan Finds the Third Room	0.0101	0.7809999999999999	240743.0	0.385	0.5870000000000001	0.166	9.976	0.0789	105.81200000000001	0.8420000000000001	GOOD
Bleu Toucan	Hanoï Café	0.263	0.568	194083.0	0.754	0.0104	0.21899999999999997	7.402	0.0406	172.005	0.5	GOOD
Linae	Don't Ever Wonder	0.691	0.598	147367.0	0.264	1.91e-05	0.11	9.98	0.0476	94.726	0.039	GOOD
Poolside	Feel Alright	0.006959999999999999	0.604	244459.0	0.794	0.121	0.067	5.58	0.0394	105.992	0.863	GOOD
Gundelach	Duck Hunting	0.316	0.753	217280.0	0.44	0.000292	0.11599999999999999	10.484000000000002	0.0319	110.02600000000001	0.509	GOOD
The Fjords	You Know	0.355	0.758	204867.0	0.581	0.0069099999999999995	0.345	11.632	0.11199999999999999	100.065	0.557	GOOD
Phil Collins	Against All Odds (Take A Look At Me Now)	0.198	0.58	206360.0	0.498	0.0	0.132	6.901	0.0277	116.271	0.111	GOOD
Sarah Klang	Endless Sadness	0.5429999999999999	0.528	197067.0	0.39399999999999996	0.17800000000000002	0.132	9.373	0.0284	125.941	0.341	GOOD
Kelsey Lu	I'm Not In Love	0.588	0.191	414467.0	0.441	0.0993	0.11	13.190999999999999	0.0751	86.073	0.0409	GOOD
Jean Tonique	Feel Better Now	0.7709999999999999	0.737	225907.0	0.441	0.009340000000000001	0.106	9.086	0.0374	105.0	0.23	GOOD
Shoos Off	Most Times	0.573	0.748	301592.0	0.41600000000000004	0.0121	0.11	9.583	0.0387	113.041	0.305	GOOD
Norah Jones	Don’t Be Denied - Recorded At Spotify Studios NYC	0.769	0.623	354522.0	0.22899999999999998	0.00396	0.109	12.754000000000001	0.0305	101.42399999999999	0.207	GOOD
Billy Joel	Just the Way You Are	0.703	0.589	290573.0	0.45299999999999996	2.54e-05	0.134	8.912	0.0397	139.148	0.513	GOOD
Ane Brun	By Your Side	0.992	0.557	166880.0	0.0425	0.000552	0.0884	12.215	0.0454	79.683	0.33899999999999997	GOOD
HAEVN	Back in the Water	0.8440000000000001	0.562	189000.0	0.418	0.000976	0.105	13.022	0.0862	187.97	0.268	GOOD
Take That	Back for Good - Radio Mix	0.308	0.6	242267.0	0.504	0.0	0.13699999999999998	9.761000000000001	0.0292	78.961	0.547	GOOD
Bette Midler	The Rose	0.9009999999999999	0.34700000000000003	221373.0	0.228	0.0	0.38	9.667	0.0296	133.57399999999998	0.184	GOOD
Maria McKee	"Show Me Heaven - From ""Days Of Thunder"" Soundtrack"	0.10099999999999999	0.502	227853.0	0.55	0.000499	0.062	8.142999999999999	0.0256	155.891	0.495	GOOD
Aldous Harding	Imagining My Man	0.965	0.575	351310.0	0.182	0.0139	0.114	13.993	0.027999999999999997	98.06200000000001	0.287	GOOD
Poolside	Which Way To Paradise	0.0165	0.8009999999999999	263859.0	0.732	0.7879999999999999	0.214	6.216	0.0453	108.01	0.887	GOOD
Beck	Up All Night - Oliver Remix	0.0609	0.757	266983.0	0.762	0.0015400000000000001	0.0857	5.337000000000001	0.0538	109.995	0.758	GOOD
Ane Brun	How To Disappear Completely	0.987	0.25	183240.0	0.0903	0.6859999999999999	0.081	13.764000000000001	0.0489	70.059	0.121	GOOD
Roxette	"It Must Have Been Love - From ""Pretty Woman"""	0.34	0.52	258787.0	0.652	5.489999999999999e-05	0.256	6.655	0.0274	80.609	0.722	GOOD
Jordan Rakei	Nerve	0.273	0.5770000000000001	235269.0	0.5760000000000001	5.520000000000001e-05	0.307	8.87	0.11900000000000001	96.105	0.794	GOOD
Teeers	Get Out	0.00665	0.596	150080.0	0.789	0.0	0.253	5.909	0.0378	102.02	0.653	GOOD
Norah Jones	Come Away With Me	0.904	0.363	198147.0	0.129	1.52e-06	0.157	14.304	0.0322	80.367	0.147	GOOD
Sialia	Kingdom Come	0.015	0.662	219653.0	0.581	0.366	0.0916	7.776	0.0225	101.01100000000001	0.359	GOOD
Mark Ronson	Late Night Feelings (feat. Lykke Li)	0.43700000000000006	0.688	251029.0	0.7290000000000001	0.0036899999999999997	0.0928	6.56	0.0573	110.055	0.469	GOOD
Parcels	Tieduprightnow	0.29100000000000004	0.863	249957.0	0.5329999999999999	0.00126	0.0794	7.986000000000001	0.0484	102.025	0.738	GOOD
Lo Moon	Thorns	0.503	0.6759999999999999	333693.0	0.606	0.23399999999999999	0.0784	9.7	0.0238	94.98299999999999	0.46299999999999997	GOOD
Nilüfer Yanya	The Florist	0.345	0.797	201834.0	0.312	0.0	0.11199999999999999	10.959000000000001	0.0608	120.083	0.268	GOOD
Kris Berry	Hold On	0.384	0.708	231241.0	0.36	0.00107	0.113	8.823	0.0333	85.005	0.47700000000000004	GOOD
Lionel Richie	Stuck On You	0.621	0.509	192067.0	0.317	5.28e-05	0.0878	16.063	0.0305	131.783	0.247	GOOD
Raveena	No Better	0.337	0.792	242688.0	0.449	0.485	0.152	10.484000000000002	0.0475	90.006	0.392	GOOD
Rod Stewart	Have I Told You Lately - 2008 Remaster	0.498	0.523	241507.0	0.366	0.0	0.094	14.069	0.0331	142.814	0.29100000000000004	GOOD
Flo Morrissey	Look At What The Light Did Now	0.23399999999999999	0.67	201874.0	0.63	0.00101	0.348	7.646	0.0333	79.988	0.825	GOOD
Etta James	At Last - Single Version	0.8390000000000001	0.635	188827.0	0.563	2.8999999999999998e-06	0.0725	8.203	0.114	101.63600000000001	0.7090000000000001	GOOD
Parcels	Overnight	0.34299999999999997	0.81	219603.0	0.818	0.0548	0.113	9.599	0.0511	119.98200000000001	0.887	GOOD
Snoh Aalegra	You Keep Me Waiting	0.505	0.597	267933.0	0.6659999999999999	0.00137	0.146	8.264	0.0326	81.585	0.691	GOOD
Rufus Wainwright	Across The Universe - Remix	0.545	0.363	249387.0	0.419	0.0	0.105	6.474	0.0264	148.865	0.218	GOOD
Poolside	Harvest Moon	0.28800000000000003	0.782	368784.0	0.622	0.53	0.58	5.832000000000001	0.0411	106.022	0.9209999999999999	GOOD
Elton John	Your Song	0.825	0.561	240750.0	0.302	5.21e-06	0.131	10.985999999999999	0.0319	128.172	0.278	GOOD
Roan Ash	Whiskey To My Soul	0.213	0.528	225773.0	0.457	0.0	0.10300000000000001	7.348	0.0353	151.766	0.289	GOOD
Two Another	Aiming Up	0.235	0.856	230484.0	0.396	4.88e-06	0.0654	7.566	0.19899999999999998	92.024	0.564	GOOD
Klyne	Your Touch	0.0525	0.805	208265.0	0.635	0.000166	0.0994	5.596	0.0414	116.98200000000001	0.467	GOOD
James Morrison	So Beautiful	0.106	0.5329999999999999	243333.0	0.595	0.0	0.14300000000000002	6.877000000000001	0.0333	79.615	0.318	GOOD
Ellie Goulding	Vincent	0.925	0.505	223560.0	0.217	5.69e-06	0.168	10.517000000000001	0.0391	101.899	0.39799999999999996	GOOD
Seinabo Sey	Remember	0.873	0.479	252393.0	0.414	3.1e-05	0.156	7.412999999999999	0.0358	78.102	0.27399999999999997	GOOD
Ed Sheeran	Candle In The Wind - 2018 Version	0.732	0.5489999999999999	198777.0	0.449	0.0	0.11699999999999999	10.479000000000001	0.0455	76.028	0.506	GOOD
Marie Fredriksson	Ännu doftar kärlek	0.531	0.631	224267.0	0.495	2.1600000000000003e-05	0.41100000000000003	6.386	0.0264	109.925	0.171	GOOD
Dandy Livingstone	Rudy, A Message to You	0.0694	0.9309999999999999	168480.0	0.39	0.115	0.0807	9.959	0.102	107.306	0.878	GOOD
Jon	Take You Home	0.49	0.485	193307.0	0.385	2.8000000000000003e-05	0.0984	9.452	0.115	82.98200000000001	0.182	GOOD
Steely Dan	Any Major Dude Will Tell You	0.65	0.6859999999999999	188147.0	0.42100000000000004	0.0	0.0792	14.909	0.043	80.21300000000001	0.5379999999999999	GOOD
The Band	The Last Waltz Suite: The Weight (feat. The Staples)	0.237	0.557	275800.0	0.752	2.19e-06	0.124	8.169	0.0566	74.108	0.687	GOOD
Simon Jefferis	Easy	0.696	0.636	188144.0	0.41700000000000004	3.67e-06	0.105	11.0	0.10099999999999999	81.077	0.536	GOOD
R.E.M.	Nightswimming	0.7959999999999999	0.5660000000000001	258067.0	0.385	7.63e-06	0.10300000000000001	11.272	0.0304	114.227	0.5710000000000001	GOOD
Paolo Nutini	Coming up Easy	0.313	0.616	258520.0	0.563	0.0	0.5479999999999999	6.414	0.04	113.73700000000001	0.629	GOOD
Seal	Kiss from a Rose	0.684	0.583	288427.0	0.532	0.0	0.306	7.11	0.0309	131.741	0.223	GOOD
Sex on Toast	Oh, Loretta!	0.34700000000000003	0.655	269283.0	0.5539999999999999	0.10099999999999999	0.122	6.898	0.0519	176.12900000000002	0.696	GOOD
Whitney	Giving Up	0.603	0.64	190467.0	0.6	0.46799999999999997	0.109	7.27	0.0345	90.51899999999999	0.161	GOOD
Yuno	Sunlight	9.52e-06	0.4	212160.0	0.7390000000000001	0.44299999999999995	0.11699999999999999	6.763	0.0309	76.977	0.531	GOOD
Karen O	Turn The Light	0.0454	0.752	199320.0	0.462	0.0009539999999999999	0.091	10.538	0.0519	101.999	0.845	GOOD
Mark Ronson	True Blue (feat. Angel Olsen)	0.0631	0.5579999999999999	348489.0	0.7809999999999999	0.0177	0.55	7.577000000000001	0.0611	101.84	0.514	GOOD
Dayglow	Can I Call You Tonight?	0.132	0.6409999999999999	278769.0	0.8420000000000001	0.91	0.419	7.27	0.0292	129.98	0.5	GOOD
Clairo	Bags	0.172	0.742	260520.0	0.546	0.38	0.115	7.694	0.0315	104.99600000000001	0.868	GOOD
Local Natives	When Am I Gonna Lose You	0.0417	0.452	264213.0	0.8340000000000001	0.00036	0.11900000000000001	4.657	0.0967	142.088	0.514	GOOD
Tame Impala	Borderline	0.0476	0.598	274294.0	0.71	1.77e-05	0.1	6.8389999999999995	0.0272	97.976	0.726	GOOD
Vansire	Metamodernity	0.389	0.8220000000000001	162663.0	0.544	0.165	0.10800000000000001	10.077	0.0358	121.96799999999999	0.826	GOOD
Still Woozy	Habit	0.27	0.7659999999999999	153857.0	0.402	0.0007	0.106	11.155	0.107	125.10700000000001	0.466	GOOD
Crumb	Fall Down	0.47700000000000004	0.715	173000.0	0.53	0.9059999999999999	0.19399999999999998	8.675	0.0285	120.031	0.616	GOOD
Metronomy	Lately	0.0451	0.667	194640.0	0.674	0.146	0.11199999999999999	7.891	0.0603	160.029	0.314	GOOD
Alfie Templeman	Stop Thinking (About Me)	0.0119	0.626	251061.0	0.725	0.0675	0.0882	7.782	0.177	174.86900000000003	0.633	GOOD
Bon Iver	Hey, Ma	0.872	0.326	216707.0	0.285	0.000278	0.0968	10.972000000000001	0.0339	143.702	0.198	GOOD
The Japanese House	You Seemed So Happy	0.0406	0.519	162486.0	0.888	0.0	0.22699999999999998	6.232	0.11699999999999999	149.938	0.41600000000000004	GOOD
Spoon	No Bullets Spent	0.163	0.764	220720.0	0.706	0.00047000000000000004	0.11599999999999999	3.97	0.0598	129.491	0.826	GOOD
Kishi Bashi	A Song for You	0.5720000000000001	0.34700000000000003	231813.0	0.512	0.67	0.0985	8.375	0.04	81.918	0.22699999999999998	GOOD
Vampire Weekend	This Life	0.228	0.62	268600.0	0.7120000000000001	3.39e-06	0.0561	6.434	0.1	170.234	0.83	GOOD
Kate Bollinger	I Don't Wanna Lose	0.34	0.5	200828.0	0.46299999999999997	0.00221	0.209	10.764000000000001	0.0583	141.941	0.331	GOOD
Goth Babe	Weekend Friend	0.032	0.409	209455.0	0.594	0.0391	0.0904	9.725	0.031	110.18700000000001	0.212	GOOD
Hot Chip	Melody of Love - Edit	0.165	0.552	213813.0	0.723	0.0	0.0923	4.243	0.0357	129.934	0.306	GOOD
Beirut	Gallipoli	0.436	0.506	246643.0	0.633	0.586	0.0762	7.245	0.0321	133.415	0.358	GOOD
Ra Ra Riot	Bad To Worse	0.319	0.7659999999999999	258733.0	0.552	1.33e-06	0.0573	4.069	0.0299	140.043	0.8009999999999999	GOOD
Fruit Bats	A Lingering Love	0.0731	0.617	216560.0	0.7929999999999999	0.53	0.11900000000000001	9.097999999999999	0.0263	100.98100000000001	0.35700000000000004	GOOD
Stephan Looney	Daytrip	0.619	0.9259999999999999	144857.0	0.6809999999999999	6.26e-05	0.677	7.047000000000001	0.114	139.958	0.565	GOOD
Mac DeMarco	Preoccupied	0.32899999999999996	0.813	239646.0	0.212	0.0725	0.12300000000000001	15.421	0.163	159.062	0.48200000000000004	GOOD
Tame Impala	Patience	0.00223	0.546	292267.0	0.8590000000000001	0.000947	0.0529	5.966	0.0306	99.965	0.645	GOOD
Caroline Polachek	Door	0.222	0.684	322573.0	0.43799999999999994	0.0	0.262	8.309	0.0388	123.99700000000001	0.253	GOOD
Milk & Bone	Ride or Die	0.293	0.75	224000.0	0.33899999999999997	0.0138	0.0826	11.319	0.0278	104.96600000000001	0.121	GOOD
Aldous Harding	The Barrel	0.743	0.738	219511.0	0.423	7.96e-05	0.11900000000000001	8.192	0.0332	87.066	0.612	GOOD
MorMor	Outside	0.0925	0.637	238020.0	0.613	0.425	0.156	7.432	0.0272	127.006	0.598	GOOD
Los Retros	Someone To Spend Time With	0.0507	0.8170000000000001	173954.0	0.47200000000000003	0.209	0.106	13.297	0.0336	89.565	0.963	GOOD
Bibio	Old Graffiti	0.27699999999999997	0.639	208853.0	0.914	0.802	0.0382	7.189	0.0394	94.823	0.966	GOOD
Andrew Bird	Sisyphus	0.23	0.631	247493.0	0.792	0.000317	0.0756	4.364	0.0427	82.90100000000001	0.462	GOOD
Cage The Elephant	Social Cues	0.0119	0.6679999999999999	219053.0	0.9129999999999999	6.59e-06	0.111	3.097	0.0348	132.039	0.9329999999999999	GOOD
Barrie	Geology	0.321	0.69	268120.0	0.721	0.649	0.125	8.437000000000001	0.0322	104.02799999999999	0.35600000000000004	GOOD
Tycho	Japan	0.0613	0.602	198842.0	0.518	0.0516	0.25	11.249	0.0426	166.16299999999998	0.34700000000000003	GOOD
Hatchie	Obsessed	0.00479	0.5479999999999999	313846.0	0.945	0.00149	0.292	6.956	0.0366	129.987	0.556	GOOD
Mac DeMarco	Nobody	0.7759999999999999	0.877	212460.0	0.17800000000000002	0.0193	0.107	13.987	0.102	74.997	0.442	GOOD
Nilüfer Yanya	Baby Blu	0.0495	0.773	281171.0	0.741	0.0009609999999999999	0.102	8.737	0.0428	124.969	0.647	GOOD
Jai Paul	He	0.542	0.71	274995.0	0.336	0.0204	0.114	11.001	0.0462	80.002	0.34	GOOD
Yumi Zouma	Bruise	0.0376	0.765	232579.0	0.531	0.142	0.142	8.401	0.0379	117.978	0.628	GOOD
Allah-Las	Raspberry Jam	0.0031	0.563	228307.0	0.623	0.9620000000000001	0.0886	5.972	0.026000000000000002	100.03200000000001	0.653	GOOD
Litany	My Dude	0.445	0.748	227262.0	0.509	0.00035800000000000003	0.165	7.0920000000000005	0.0444	123.976	0.8240000000000001	GOOD
Men I Trust	Numb	0.8109999999999999	0.7829999999999999	219340.0	0.303	0.945	0.109	14.392999999999999	0.0527	138.816	0.65	GOOD
Still Woozy	Lava	0.304	0.623	157303.0	0.615	0.008740000000000001	0.25	10.064	0.146	169.137	0.672	GOOD
Bat For Lashes	Kids In The Dark	0.524	0.47	208613.0	0.526	0.00557	0.0856	10.987	0.0307	138.97799999999998	0.257	GOOD
Goth Babe	Imaginationcy	0.19699999999999998	0.414	208576.0	0.713	0.00655	0.322	7.8229999999999995	0.0848	102.90799999999999	0.29	GOOD
Japanese Breakfast	Essentially	0.0177	0.6659999999999999	196215.0	0.465	0.00143	0.19899999999999998	9.054	0.0345	134.96200000000002	0.462	GOOD
Julia Jacklin	Don't Know How To Keep Loving You	0.20600000000000002	0.5820000000000001	332987.0	0.418	0.00016	0.106	6.529	0.0282	131.99200000000002	0.146	GOOD
Sorcha Richardson	Don't Talk About It	0.0635	0.6579999999999999	180960.0	0.752	7.33e-06	0.0725	4.121	0.0527	123.991	0.7090000000000001	GOOD
Crumb	Ghostride	0.515	0.665	126120.0	0.35100000000000003	0.7979999999999999	0.109	9.425	0.0278	87.054	0.45	GOOD
(Sandy) Alex G	Gretel	0.11800000000000001	0.449	190218.0	0.875	0.469	0.29	6.172000000000001	0.040999999999999995	140.078	0.43	GOOD
Kate Bollinger	Candy	0.691	0.496	231424.0	0.259	0.0019399999999999999	0.0876	14.202	0.0625	135.45600000000002	0.18100000000000002	GOOD
Local Natives	Megaton Mile	0.0476	0.542	266533.0	0.8109999999999999	0.000168	0.813	5.07	0.0759	120.477	0.58	GOOD
Jye	You on My Mind	0.28	0.9079999999999999	150857.0	0.221	0.342	0.10400000000000001	13.182	0.0612	105.044	0.32899999999999996	GOOD
Omar Apollo	Kickback	0.491	0.912	171107.0	0.44799999999999995	0.000292	0.0781	5.501	0.0446	108.964	0.7440000000000001	GOOD
The National	Rylan	0.40299999999999997	0.609	223853.0	0.789	0.0811	0.0446	5.565	0.0468	144.047	0.7170000000000001	GOOD
Samia	Ode To Artifice	0.297	0.6759999999999999	165468.0	0.746	0.0	0.10400000000000001	7.047000000000001	0.0364	128.003	0.602	GOOD
Fruit Bats	The Bottom of It	0.138	0.495	181400.0	0.625	0.0175	0.11699999999999999	10.728	0.0466	77.773	0.293	GOOD
Beach Bunny	Prom Queen	0.000391	0.528	136562.0	0.797	0.011000000000000001	0.14	7.487	0.0485	143.785	0.7509999999999999	GOOD
Claud	If I Were You	0.223	0.728	171000.0	0.451	0.0038299999999999996	0.282	8.962	0.053	152.994	0.42100000000000004	GOOD
Wallows	Are You Bored Yet? (feat. Clairo)	0.156	0.682	178000.0	0.6829999999999999	2.3199999999999998e-05	0.273	6.444	0.0287	120.023	0.64	GOOD
MorMor	Some Place Else	0.201	0.65	214886.0	0.48100000000000004	0.9009999999999999	0.111	9.582	0.0283	83.976	0.166	GOOD
Anna Of The North	Leaning On Myself	0.461	0.6990000000000001	196273.0	0.55	1.4000000000000001e-05	0.128	7.397	0.135	130.02700000000002	0.7070000000000001	GOOD
Sufjan Stevens	Love Yourself	0.556	0.466	228562.0	0.708	0.18600000000000003	0.099	12.632	0.0344	143.972	0.14	GOOD
Wasuremono	Are You OK?	0.33799999999999997	0.478	263734.0	0.684	0.34	0.35	3.3160000000000003	0.0402	162.562	0.647	GOOD
DOPE LEMON	Hey You	0.259	0.7709999999999999	278387.0	0.425	0.46	0.106	12.039000000000001	0.0277	102.613	0.84	GOOD
Kevin Morby	No Halo	0.8	0.523	186453.0	0.7240000000000001	0.6890000000000001	0.0891	5.46	0.0774	116.765	0.5760000000000001	GOOD
Golden Daze	Took A Fall	0.141	0.688	197413.0	0.359	0.00151	0.121	10.478	0.0284	86.98299999999999	0.595	GOOD
The Raconteurs	Now That You're Gone	0.261	0.506	236663.0	0.32899999999999996	0.158	0.0682	13.312999999999999	0.064	200.13299999999998	0.503	GOOD
Ra Ra Riot	Flowers	0.151	0.5579999999999999	297720.0	0.757	0.0	0.0957	4.894	0.0378	92.19200000000001	0.645	GOOD
Andrew Bird	Manifest	0.321	0.631	317413.0	0.619	0.0	0.0658	6.403	0.025	100.258	0.41700000000000004	GOOD
Vampire Weekend	Harmony Hall	0.475	0.653	308733.0	0.76	0.000129	0.0917	6.086	0.0479	98.008	0.6	GOOD
Wallows	Only Friend	1.51e-05	0.295	181600.0	0.835	0.9129999999999999	0.342	5.184	0.0413	153.914	0.0835	GOOD
Jungle	Casio	0.431	0.816	234370.0	0.49200000000000005	0.0899	0.0995	7.4639999999999995	0.0752	115.98899999999999	0.7659999999999999	GOOD
Besphrenz	dreamgurl	0.147	0.441	178636.0	0.652	0.0	0.273	8.377	0.0861	175.988	0.79	GOOD
Loving	Nihilist Kite Flyer	0.863	0.603	182879.0	0.621	0.8	0.0964	7.761	0.0295	80.17	0.662	GOOD
Young the Giant	Superposition	0.0028899999999999998	0.593	230960.0	0.6970000000000001	0.0257	0.14	5.416	0.0399	170.0	0.428	GOOD
Omar Apollo	Trouble	0.594	0.665	203213.0	0.349	0.0105	0.109	11.459000000000001	0.0443	123.031	0.244	GOOD
ALASKALASKA	Tough Love	0.0379	0.66	192053.0	0.541	0.000341	0.19	9.086	0.044000000000000004	150.046	0.787	GOOD
Still Woozy	Ipanema	0.21600000000000003	0.7509999999999999	127044.0	0.473	0.0774	0.267	11.458	0.19899999999999998	147.437	0.868	GOOD
Weyes Blood	Movies	0.6459999999999999	0.0903	353732.0	0.36200000000000004	0.402	0.106	8.929	0.0337	74.729	0.0964	GOOD
Kaoma	Lambada - Original Version 1989	0.21100000000000002	0.7559999999999999	207467.0	0.8	0.000723	0.047	5.1579999999999995	0.0329	118.921	0.9670000000000001	GOOD
Miami Sound Machine	Conga	0.141	0.782	252933.0	0.8740000000000001	0.0584	0.11199999999999999	7.157	0.0474	123.179	0.8590000000000001	GOOD
Jennifer Lopez	Let's Get Loud	0.135	0.82	239400.0	0.937	0.000128	0.35	4.81	0.0551	130.993	0.9059999999999999	GOOD
Ricky Martin	La Bomba	0.091	0.7140000000000001	274040.0	0.96	1.65e-05	0.23199999999999998	5.266	0.086	99.179	0.8490000000000001	GOOD
Sérgio Mendes	Magalenha	0.129	0.82	216933.0	0.633	0.0	0.0972	13.815999999999999	0.0745	116.62200000000001	0.716	GOOD
Lalo Rodriguez	Ven devorame otra vez (Salsa)	0.647	0.7190000000000001	314040.0	0.7440000000000001	0.000123	0.32799999999999996	5.586	0.0359	84.59100000000001	0.9670000000000001	GOOD
Celia Cruz	La Vida Es Un Carnaval	0.49	0.81	278867.0	0.703	0.000607	0.295	6.436	0.0753	104.051	0.8690000000000001	GOOD
Jennifer Lopez	Waiting for Tonight	0.00224	0.6940000000000001	246507.0	0.941	0.0826	0.109	6.108	0.0408	125.014	0.8540000000000001	GOOD
Juanes	La Camisa Negra	0.0838	0.7509999999999999	216707.0	0.731	0.0	0.0556	4.419	0.0308	97.007	0.973	GOOD
Bomba Estéreo	Fuego	0.0417	0.769	276893.0	0.828	2.64e-06	0.0673	5.8839999999999995	0.0538	100.014	0.16899999999999998	GOOD
Pedro Capó	Calma - Remix	0.32299999999999995	0.826	238200.0	0.773	0.0	0.14300000000000002	4.218	0.0524	126.899	0.7609999999999999	GOOD
Carlos Vives	La Gota Fría	0.0893	0.7190000000000001	215493.0	0.809	0.0	0.183	10.201	0.0511	100.839	0.9640000000000001	GOOD
Héctor Lavoe	La Murga	0.65	0.604	334080.0	0.7490000000000001	0.0277	0.0564	7.591	0.0381	89.01299999999999	0.889	GOOD
Enrique Iglesias	EL BAÑO	0.132	0.7190000000000001	228139.0	0.8420000000000001	0.0	0.105	3.562	0.0383	90.01700000000001	0.534	GOOD
Shakira	Clandestino	0.39	0.7659999999999999	231921.0	0.8220000000000001	3.37e-05	0.349	4.126	0.16	165.842	0.8809999999999999	GOOD
Ricky Martin	Livin' la Vida Loca	0.00411	0.425	243160.0	0.9540000000000001	0.0	0.0555	3.7560000000000002	0.0476	178.043	0.9329999999999999	GOOD
Raymix	Oye Mujer	0.0534	0.826	252947.0	0.642	1.18e-06	0.121	5.186	0.0619	90.991	0.9	GOOD
Thalía	No Me Acuerdo	0.175	0.8370000000000001	217653.0	0.784	0.0	0.0897	4.531000000000001	0.10099999999999999	94.036	0.748	GOOD
Marc Anthony	Valió la Pena - Salsa Version	0.353	0.525	289293.0	0.7040000000000001	5.26e-06	0.0743	5.801	0.0501	98.455	0.855	GOOD
Maluma	El Préstamo	0.205	0.74	219600.0	0.74	0.0	0.107	3.647	0.0686	93.95	0.7170000000000001	GOOD
Ricky Martin	La Mordidita	0.0344	0.725	211680.0	0.903	0.0	0.183	2.955	0.0658	142.006	0.946	GOOD
Carlos Vives	Fruta Fresca	0.226	0.515	233093.0	0.878	0.0	0.316	8.846	0.149	119.97399999999999	0.732	GOOD
Los Del Rio	Macarena	0.428	0.9229999999999999	251293.0	0.679	0.000131	0.0908	14.019	0.0888	103.01700000000001	0.965	GOOD
Jennifer Lopez	Get Right	0.0218	0.741	225533.0	0.759	0.0	0.628	5.096	0.12	97.084	0.36200000000000004	GOOD
Karol G	Créeme	0.154	0.715	212493.0	0.872	0.000146	0.11	3.5010000000000003	0.0547	96.939	0.682	GOOD
Ricky Martin	Vente Pa' Ca	0.0043100000000000005	0.6629999999999999	259196.0	0.92	1.6899999999999997e-05	0.10099999999999999	4.07	0.226	99.935	0.5329999999999999	GOOD
Enrique Iglesias	DUELE EL CORAZON	0.0786	0.7240000000000001	200813.0	0.904	0.0	0.226	3.3539999999999996	0.0966	90.999	0.846	GOOD
